v8-version,10,2,154,26,-node.26,0
v8-platform,macos,macos
shared-library,/Users/carlohcs/.asdf/installs/nodejs/18.16.0/bin/node,0x100fd0000,0x1022f6294,16564224
shared-library,/usr/lib/system/libsystem_coreservices.dylib,0x1922a408c,0x1922a80d8,93913088
shared-library,/usr/lib/system/libsystem_darwin.dylib,0x189175558,0x18917c170,93913088
shared-library,/usr/lib/system/libsystem_darwindirectory.dylib,0x22731ddb0,0x227320268,93913088
shared-library,/usr/lib/system/libsystem_dnssd.dylib,0x19266bdd0,0x192671f50,93913088
shared-library,/usr/lib/system/libsystem_featureflags.dylib,0x185c60c80,0x185c62a28,93913088
shared-library,/usr/lib/system/libsystem_info.dylib,0x185e02888,0x185e292d0,93913088
shared-library,/usr/lib/system/libsystem_m.dylib,0x1925cd240,0x1925f3f18,93913088
shared-library,/usr/lib/system/libsystem_malloc.dylib,0x185be3310,0x185c112a0,93913088
shared-library,/usr/lib/system/libsystem_networkextension.dylib,0x18b422504,0x18b436740,93913088
shared-library,/usr/lib/system/libsystem_notify.dylib,0x1895e8110,0x1895f6b40,93913088
shared-library,/usr/lib/system/libsystem_sandbox.dylib,0x190e7ee5c,0x190e82fa0,93913088
shared-library,/usr/lib/system/libsystem_secinit.dylib,0x192664acc,0x1926662c0,93913088
shared-library,/usr/lib/system/libsystem_kernel.dylib,0x185d8d400,0x185dbffbc,93913088
shared-library,/usr/lib/system/libsystem_platform.dylib,0x185dfaa00,0x185e00448,93913088
shared-library,/usr/lib/system/libsystem_pthread.dylib,0x185dc7b90,0x185dd28f0,93913088
shared-library,/usr/lib/system/libsystem_symptoms.dylib,0x18ce8a6e4,0x18ce902ac,93913088
shared-library,/usr/lib/system/libsystem_trace.dylib,0x185b294b8,0x185b3fa78,93913088
shared-library,/usr/lib/system/libunwind.dylib,0x1926423e8,0x1926483c0,93913088
shared-library,/usr/lib/system/libxpc.dylib,0x185ae23e0,0x185b1bea0,93913088
shared-library,/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,0x189506fdc,0x1895bec18,93913088
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/CoreServices,0x199c6bfc0,0x199c6bfc0,93913088
shared-library,/usr/lib/libDiagnosticMessagesClient.dylib,0x18daaee80,0x18daafad8,93913088
shared-library,/usr/lib/libenergytrace.dylib,0x18b43c6a4,0x18b43cd28,93913088
shared-library,/usr/lib/libbsm.0.dylib,0x191bc53cc,0x191bd3d40,93913088
shared-library,/usr/lib/libz.1.dylib,0x1925bda50,0x1925c9178,93913088
shared-library,/usr/lib/system/libkxld.dylib,0x192613140,0x19262da74,93913088
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x18b04eed8,0x18b2d0038,93913088
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x18e635c88,0x18e63fd80,93913088
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x189180adc,0x189270760,93913088
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x18daf8d0c,0x18db7aaa8,93913088
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x1922a9d94,0x1922d3e38,93913088
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x19275a2d8,0x1927bb870,93913088
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x18ce0cbc4,0x18ce70210,93913088
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x1863081d0,0x1865041c0,93913088
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x193a74c48,0x193abbe30,93913088
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x18e64434c,0x18e661900,93913088
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x188afaa18,0x188e0d8a0,93913088
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x186be52bc,0x186c67a90,93913088
shared-library,/usr/lib/libapple_nghttp2.dylib,0x1927f961c,0x19280b370,93913088
shared-library,/usr/lib/libcompression.dylib,0x19282ea40,0x192884700,93913088
shared-library,/usr/lib/libsqlite3.dylib,0x18ca8e204,0x18cc278f0,93913088
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x18ce94234,0x18d817330,93913088
shared-library,/usr/lib/libCoreEntitlements.dylib,0x225a869a0,0x225a901b0,93913088
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x20d4aa10c,0x20d4e2058,93913088
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x18ca7414c,0x18ca862f0,93913088
shared-library,/usr/lib/libMobileGestalt.dylib,0x18b43e5c0,0x18b495328,93913088
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x1921d2e00,0x192220e4c,93913088
shared-library,/usr/lib/libcoretls.dylib,0x191bad2d0,0x191bbf3b0,93913088
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x193ae3df0,0x193ae4c00,93913088
shared-library,/usr/lib/libpam.2.dylib,0x19282886c,0x19282bc6c,93913088
shared-library,/usr/lib/libxar.1.dylib,0x193b555bc,0x193b61778,93913088
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x18e675570,0x18e6a8990,93913088
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x18db930f0,0x18db99d28,93913088
shared-library,/usr/lib/libarchive.2.dylib,0x1926d17a0,0x192744030,93913088
shared-library,/usr/lib/libxml2.2.dylib,0x18e6bf3a8,0x18e788878,93913088
shared-library,/usr/lib/liblangid.dylib,0x190e8b1c4,0x190e8bcd0,93913088
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x197b53cd8,0x197c69890,93913088
shared-library,/System/Library/PrivateFrameworks/CollectionsInternal.framework/Versions/A/CollectionsInternal,0x1fc98ef24,0x1fcad21f0,93913088
shared-library,/System/Library/PrivateFrameworks/ReflectionInternal.framework/Versions/A/ReflectionInternal,0x21215dbb4,0x212162950,93913088
shared-library,/System/Library/PrivateFrameworks/RuntimeInternal.framework/Versions/A/RuntimeInternal,0x21270ad7c,0x212719fe0,93913088
shared-library,/usr/lib/swift/libswiftCore.dylib,0x1956a33e8,0x195aeb190,93913088
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x1aac990f0,0x1aac9df78,93913088
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x1a8935598,0x1a89391c8,93913088
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x19b2e0034,0x19b2f24d0,93913088
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x1aace5d44,0x1aace5fb0,93913088
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x19dad446c,0x19dad6030,93913088
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x1aacafa60,0x1aacd9210,93913088
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x226ff59a0,0x227040c28,93913088
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x22713ed08,0x2271c8af0,93913088
shared-library,/usr/lib/swift/libswiftos.dylib,0x19dad834c,0x19daebad0,93913088
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x190e869c4,0x190e894e0,93913088
shared-library,/usr/lib/libpcap.A.dylib,0x192681d34,0x1926a3380,93913088
shared-library,/usr/lib/libdns_services.dylib,0x18ce7fd34,0x18ce86ea0,93913088
shared-library,/usr/lib/libnetwork.dylib,0x18b04cfc0,0x18b04cfc0,93913088
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x1918ae6a0,0x1918bac90,93913088
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x18ff23720,0x18ff33df8,93913088
shared-library,/usr/lib/liblzma.5.dylib,0x193aca6e8,0x193adc760,93913088
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x2270925c4,0x227122230,93913088
shared-library,/usr/lib/libbz2.1.0.dylib,0x19229740c,0x1922a1fb0,93913088
shared-library,/usr/lib/libiconv.2.dylib,0x1926b79a0,0x1926bd834,93913088
shared-library,/usr/lib/libcharset.1.dylib,0x192606fa0,0x192606fb0,93913088
shared-library,/usr/lib/libheimdal-asn1.dylib,0x193f3bdb8,0x193f45b48,93913088
shared-library,/usr/lib/libCheckFix.dylib,0x191ba08c8,0x191ba9d04,93913088
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x18b4cadb0,0x18b4e41f8,93913088
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x190e8d840,0x190f8203c,93913088
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x18dab20b0,0x18dae93b0,93913088
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x199f70000,0x199f70000,93913088
shared-library,/usr/lib/libmecab.dylib,0x191bd7390,0x191c24f50,93913088
shared-library,/usr/lib/libCRFSuite.dylib,0x186c78538,0x186ca68f0,93913088
shared-library,/usr/lib/libgermantok.dylib,0x191c3329c,0x191c34d40,93913088
shared-library,/usr/lib/libThaiTokenizer.dylib,0x1927d0d2c,0x1927d1d50,93913088
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x18db9c290,0x18ded8bec,93913088
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x199c43000,0x199c43000,93913088
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x193b9bbb4,0x193c11e90,93913088
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x19178a100,0x191872a7c,93913088
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x186706c30,0x186a899b8,93913088
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x192902254,0x193a5faf0,93913088
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x191c36098,0x191c47c38,93913088
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x192814628,0x192825950,93913088
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x1928fd1a0,0x1929001d0,93913088
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x190faf130,0x191733f54,93913088
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x186b7de38,0x186bdec60,93913088
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x20bd1f8f4,0x20c14b880,93913088
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x18e617acc,0x18e62d448,93913088
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x18e6085cc,0x18e60f2c8,93913088
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x193ae64c0,0x193b3af98,93913088
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x191adf00c,0x191b21418,93913088
shared-library,/usr/lib/libutil.dylib,0x193b64068,0x193b66660,93913088
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x209f06564,0x209fabea8,93913088
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x1894c5ec0,0x1894f6920,93913088
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x18e671800,0x18e673750,93913088
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x1fa54a080,0x1fa555348,93913088
shared-library,/usr/lib/libmis.dylib,0x1aac77dc4,0x1aac848f8,93913088
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1ba799a14,0x1ba79be10,93913088
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1eba393f4,0x1eba3a788,93913088
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x18da80bc4,0x18daa4f28,93913088
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x1927d2bac,0x1927f4850,93913088
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x187ba4bc0,0x187d426d0,93913088
shared-library,/usr/lib/libxslt.1.dylib,0x193b68490,0x193b8aa70,93913088
shared-library,/usr/lib/libcmph.dylib,0x1926be910,0x1926cdbd0,93913088
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x19187aeec,0x1918a25d0,93913088
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x190fa9340,0x190facb10,93913088
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x186a91794,0x186b55910,93913088
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x191b6cb64,0x191b87020,93913088
shared-library,/usr/lib/libTLE.dylib,0x225c71448,0x225c786e8,93913088
shared-library-end
tick,0x185d8d7f0,792,0,0x0,6
profiler,begin,1000
new,CodeRange,0x106770000,0
new,MemoryChunk,0x1568692c0000,262144
new,MemoryChunk,0x1a72cf980000,262144
new,MemoryChunk,0x1d96e52c0000,262144
new,MemoryChunk,0x1363d11c0000,262144
new,MemoryChunk,0x25a094000000,262144
heap-capacity,1030976
heap-available,4346312320
new,MemoryChunk,0x7000000000,262144
new,MemoryChunk,0xad98e700000,262144
new,MemoryChunk,0x3ff272680000,262144
new,MemoryChunk,0x262910000000,262144
new,MemoryChunk,0x269d072c0000,262144
tick,0x101712e80,2042,0,0x0,6
new,MemoryChunk,0x1930d9340000,262144
new,MemoryChunk,0x39ba563c0000,262144
new,MemoryChunk,0x2c4a0e400000,262144
new,MemoryChunk,0x17ec7bd00000,262144
new,MemoryChunk,0x9a34d5c0000,262144
new,MemoryChunk,0x106780000,262144
new,MemoryChunk,0x24f072e00000,262144
code-creation,Builtin,2,2958,0x1019b4000,824,DeoptimizationEntry_Eager
code-creation,Builtin,2,3000,0x1019b4340,824,DeoptimizationEntry_Lazy
code-creation,Builtin,2,3000,0x1019b4680,824,DeoptimizationEntry_Unused
code-creation,Builtin,2,3000,0x1019b49c0,980,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,3000,0x1019b4da0,352,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,3000,0x1019b4f20,692,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,3000,0x1019b51e0,256,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,3000,0x1019b5300,280,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,3000,0x1019b5420,184,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,3000,0x1019b54e0,76,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,3000,0x1019b5540,360,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,3000,0x1019b56c0,436,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,3000,0x1019b5880,476,CallFunction_ReceiverIsAny
code-creation,Builtin,2,3042,0x1019b5a60,232,CallBoundFunction
code-creation,Builtin,2,3042,0x1019b5b60,828,CallWrappedFunction
code-creation,Builtin,2,3042,0x1019b5ea0,192,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,3042,0x1019b5f80,192,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,3042,0x1019b6060,192,Call_ReceiverIsAny
code-creation,Builtin,2,3042,0x1019b6140,848,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,3042,0x1019b64a0,844,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,3042,0x1019b6800,996,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,3042,0x1019b6c00,992,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,3042,0x1019b7000,996,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,3042,0x1019b7400,992,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,3083,0x1019b7800,820,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,3083,0x1019b7b40,820,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,3083,0x1019b7e80,820,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,3083,0x1019b81c0,780,CallProxy
code-creation,Builtin,2,3083,0x1019b84e0,156,CallVarargs
code-creation,Builtin,2,3083,0x1019b8580,1148,CallWithSpread
code-creation,Builtin,2,3083,0x1019b8a00,1928,CallWithSpread_Baseline
code-creation,Builtin,2,3083,0x1019b91a0,1984,CallWithSpread_WithFeedback
code-creation,Builtin,2,3083,0x1019b9980,1160,CallWithArrayLike
code-creation,Builtin,2,3083,0x1019b9e20,1960,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,3083,0x1019ba5e0,184,CallForwardVarargs
code-creation,Builtin,2,3083,0x1019ba6a0,184,CallFunctionForwardVarargs
code-creation,Builtin,2,3125,0x1019ba760,156,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,3125,0x1019ba800,240,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,3125,0x1019ba900,328,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,3125,0x1019baa60,24,ConstructFunction
code-creation,Builtin,2,3125,0x1019baa80,236,ConstructBoundFunction
code-creation,Builtin,2,3125,0x1019bab80,44,ConstructedNonConstructable
code-creation,Builtin,2,3125,0x1019babc0,88,Construct
code-creation,Builtin,2,3125,0x1019bac20,156,ConstructVarargs
code-creation,Builtin,2,3125,0x1019bacc0,1176,ConstructWithSpread
code-creation,Builtin,2,3125,0x1019bb160,1932,ConstructWithSpread_Baseline
code-creation,Builtin,2,3125,0x1019bb900,1912,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,3167,0x1019bc080,1288,ConstructWithArrayLike
code-creation,Builtin,2,3167,0x1019bc5a0,2020,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,3167,0x1019bcda0,236,ConstructForwardVarargs
code-creation,Builtin,2,3167,0x1019bcea0,236,ConstructFunctionForwardVarargs
code-creation,Builtin,2,3167,0x1019bcfa0,732,Construct_Baseline
code-creation,Builtin,2,3167,0x1019bd280,736,Construct_WithFeedback
code-creation,Builtin,2,3167,0x1019bd580,564,JSConstructStubGeneric
code-creation,Builtin,2,3167,0x1019bd7c0,472,JSBuiltinsConstructStub
code-creation,Builtin,2,3167,0x1019bd9a0,692,FastNewObject
code-creation,Builtin,2,3167,0x1019bdc60,332,FastNewClosure
code-creation,Builtin,2,3167,0x1019bddc0,764,ConstructProxy
code-creation,Builtin,2,3167,0x1019be0c0,264,JSEntry
code-creation,Builtin,2,3208,0x1019be1e0,264,JSConstructEntry
code-creation,Builtin,2,3208,0x1019be300,264,JSRunMicrotasksEntry
code-creation,Builtin,2,3208,0x1019be420,188,JSEntryTrampoline
code-creation,Builtin,2,3208,0x1019be4e0,188,JSConstructEntryTrampoline
code-creation,Builtin,2,3208,0x1019be5a0,380,ResumeGeneratorTrampoline
code-creation,Builtin,2,3208,0x1019be720,1636,StringFromCodePointAt
code-creation,Builtin,2,3208,0x1019beda0,592,StringEqual
code-creation,Builtin,2,3208,0x1019bf000,320,StringGreaterThan
code-creation,Builtin,2,3208,0x1019bf160,320,StringGreaterThanOrEqual
code-creation,Builtin,2,3208,0x1019bf2c0,320,StringLessThan
code-creation,Builtin,2,3208,0x1019bf420,320,StringLessThanOrEqual
code-creation,Builtin,2,3208,0x1019bf580,2708,StringSubstring
code-creation,Builtin,2,3208,0x1019c0020,116,OrderedHashTableHealIndex
code-creation,Builtin,2,3250,0x1019c00a0,1252,InterpreterEntryTrampoline
code-creation,Builtin,2,3250,0x1019c05a0,124,InterpreterPushArgsThenCall
code-creation,Builtin,2,3250,0x1019c0620,132,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,3250,0x1019c06c0,132,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,3250,0x1019c0760,132,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,3250,0x1019c0800,132,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,3250,0x1019c08a0,140,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,3250,0x1019c0940,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,3250,0x1019c09a0,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,3250,0x1019c0a80,80,InterpreterOnStackReplacement
code-creation,Builtin,2,3292,0x1019c0ae0,596,BaselineOutOfLinePrologue
code-creation,Builtin,2,3292,0x1019c0d40,76,BaselineOnStackReplacement
code-creation,Builtin,2,3292,0x1019c0da0,104,BaselineLeaveFrame
code-creation,Builtin,2,3292,0x1019c0e20,232,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,3292,0x1019c0f20,236,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,3292,0x1019c1020,208,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,3292,0x1019c1100,1240,CompileLazy
code-creation,Builtin,2,3292,0x1019c15e0,76,CompileLazyDeoptimizedCode
code-creation,Builtin,2,3333,0x1019c1640,316,InstantiateAsmJs
code-creation,Builtin,2,3333,0x1019c1780,44,NotifyDeoptimized
code-creation,Builtin,2,3333,0x1019c17c0,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,3333,0x1019c1820,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,3333,0x1019c1880,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,3333,0x1019c18e0,108,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,3333,0x1019c1960,396,CallApiCallback
code-creation,Builtin,2,3333,0x1019c1b00,372,CallApiGetter
code-creation,Builtin,2,3333,0x1019c1c80,8,HandleApiCall
code-creation,Builtin,2,3375,0x1019c1ca0,8,HandleApiCallAsFunction
code-creation,Builtin,2,3375,0x1019c1cc0,8,HandleApiCallAsConstructor
code-creation,Builtin,2,3375,0x1019c1ce0,56,AllocateInYoungGeneration
code-creation,Builtin,2,3375,0x1019c1d20,52,AllocateRegularInYoungGeneration
code-creation,Builtin,2,3375,0x1019c1d60,56,AllocateInOldGeneration
code-creation,Builtin,2,3375,0x1019c1da0,52,AllocateRegularInOldGeneration
code-creation,Builtin,2,3375,0x1019c1de0,416,CopyFastSmiOrObjectElements
code-creation,Builtin,2,3375,0x1019c1fa0,540,GrowFastDoubleElements
code-creation,Builtin,2,3417,0x1019c21c0,424,GrowFastSmiOrObjectElements
code-creation,Builtin,2,3417,0x1019c2380,484,DebugBreakTrampoline
code-creation,Builtin,2,3417,0x1019c2580,220,ToNumber
code-creation,Builtin,2,3417,0x1019c2660,328,ToNumber_Baseline
code-creation,Builtin,2,3417,0x1019c27c0,392,ToNumeric_Baseline
code-creation,Builtin,2,3417,0x1019c2960,140,PlainPrimitiveToNumber
code-creation,Builtin,2,3417,0x1019c2a00,260,ToNumberConvertBigInt
code-creation,Builtin,2,3417,0x1019c2b20,152,Typeof
code-creation,Builtin,2,3417,0x1019c2bc0,140,BigIntToI64
code-creation,Builtin,2,3458,0x1019c2c60,8,BigIntToI32Pair
code-creation,Builtin,2,3458,0x1019c2c80,264,I64ToBigInt
code-creation,Builtin,2,3458,0x1019c2da0,8,I32PairToBigInt
